id	rating	item_bought	review	pros	cons	upvotes	downvotes
28249896	4	1	за свою цену отличная	большая чаша для помола	крупный помол	0	0
28249488	5	1	все в цій кавомолці подобається. рекомендую!!!			1	0
27206016	3	1	немає	тихо працює	не дуже дрібний помол	2	0
16850180	5	1	вімінна кофемолка, ергономічний дизайн, чудова потужжність, мірна ложка та щітка чудове доповнення функціоналу.	ергономічний дизайн, потужжність, мірна ложка та щітка.	немає.	5	0
37573641	5	1	нормальна помічниця: , працює! досить містка чашка, є щіточка і ковпачок		надіюсь, не буде	1	0
35088394	5	1	користуюсь більше двох років. працює відмінно. задоволений	якість, ціна	не виявив	3	1
32346606	5	1	простий і зручний млинок. шумить не сильно. чим довше мелеш, тим дрібніше от і вся регуляція помолу. але мене влаштовує. пластик високої якості, приємно взяти в руки.			2	0
26872853	5	1	дуже дрібно мелить каву, спеції, дуже зручна, компактна за таку ціну кращої не знайти.	дуже зручна	не виявлено	0	0
40281222	5	1	#моєрозпакування гарна кавомолка, дуже сподобалася! дизайн відмінний, працює не шумно. каву меле до потрiбноi величини .	все понравилось!	не нашла	0	0
36939874	4	1	добра, зручна, по гучності терпима, але трохи недомелює підкидує у верх і залишається недомелене. хоча що частковово помелено дуже добре в порошок.	зручна	недомелює	0	0
13742684	4	1	засипали зерна кави змолола нормально але попадались грубші часточки, попробувала менше сипати чим верхня поділка всередині і змололо добре.	нормальна кофемолка за свою ціну.рекомендую.	немає.	2	0
13742684	4	1	засипали зерна кави змолола нормально але попадались грубші часточки, попробувала менше сипати чим верхня поділка всередині і змололо добре.	нормальна кофемолка за свою ціну.рекомендую.	немає.	2	0
14405000	5	1	користуюсь місяць .мелю в основному кавові зерна.якість помолу хороша.за таку ціну хороша кофемолка!рекомендую! "моя розпаковка"!	удобна в використанні.	немає	0	0
17952710	5	1	меле каву дуже добре. вагася, чи зможе помолоти каву до пилу, перевірив, може. респект '' розеткі '' за якість обслуговування та доставки.	ціна, якість, велика ємкість чаши.	поки,що не виявив.	2	0
18490804	4	0	#мояраспаковка приємна на дотик та зручна у триманні кавомолка.має достатньо довгий шнур біля метру .за допомогою прозорої кришки видно якість помолу.кава мелеться не рівномірно. є частинки перемелені в пилюку, а є на розмір як цукор.ціна як і якість доставки із розетки порадувала.	доступна ціна	хотілося більш дрібнішого помолу кави	0	0
23711873	5	1	купувалась спеціально для помолу зернової кави для крапельної кавоварки. потужності та об'єму цілком вистачає аби не переживати за кінцевий результат. в руках тримається добре, досить надійно стоїть на столі, шнур живлення можна сховати в дно девайсу.	ціна, потужність, об'єм, ергономіка	не виявлено	0	0
23911145	4	0	заявлених грам меле погано. чаша велика, тому частинки кави осідають на стінках. тому дрібний помол отримую так: мелю г за прийоми по с кожен . двигун не перегрівається. між помолами струшую корпус, щоб незмелені частинки опустилися зі стінок до ножів. цього достатньо для гейзерної кавоварки. дизайн дуже гарний. та м'яке покриття "софт тач" не дуже доречне для щоденного використання і протирання від кавового пилу. усередині є мірна шкала, що майже точно відповідає вазі засипаної кави у грамах. мій висновок: незбалансована модель. дизайн: балів, технічні параметри: бали. повторно не купуватиму, якщо згорить.	дизайн дуже гарний. усередині є мірна шкала	двигун слабкий. трішки довше потримав чути перегрітою обмоткою.	2	0
28198944	5	1	для дому просто чудова і незамінна річ. працює відносно тихо та зі своєю основною функцією спраляється... матеріал корпусу на перший погляд не надійний, але міцний. користуюсь майже кожного дня... чистити доволі легко. як для не сильно вимогливих покупців ідеальний варіант... не дорого і продуктивно...	міцний корпус. працює відносно тихо. кавові зерна меле до рівня магазинної запаяної кави... різниці в розмірі перемеленого зерна не знайшов. є можливість молоти й інші спеції та продукти...	на вигляд та відчуття зроблено з дешевого пластику...	0	0
33228630	1	1	після другого помолу задиміла щось всередині застукало. не рекомендую...			3	0
32944284	3	1	трохи завеликий контейнер для зерен, якщо використовувати кавомолку для перемелювання кави з розрахунку на х людей. кавовою ложечкою ту змелену каву діставати задалеко. рівень помолу середній, не "в пісок".	сучасний дизайн, прорезинені ніжки додають стійкості.	завелика, як на філіжанки кави еспресо.	3	0
35658560	5	1	задоволена, подрібнює дуже добре.	ціна, якість	не виявлено	2	0
34737197	4	1	все працює	не дорога, потужна	поки не виявлено	0	0
37499109	4	1	для домашнього користування, з невеликим об'ємом помолу. чаша для зерен має достатній об'єм, але завантаження більш ніж на половину призведе до збільшення часу помолу в разів. при тривалій роботі з'являється запах пластику.	компактна, зручна для очищення	малий об'єм завантаження для якісного помолу.	1	0
37496163	5	1	#моєрозпакування			1	0
37022105	5	1	хороша кавомолка за невисоку ціну. має стильний дизайн, більш великі розміри в порівнянні з іншими. чашка для кави містка, проградуювана і сильно утоплена вглиб кавомолки. каву меле добре, потужна, тиха. товаром задоволений.	тиха, потужна, містка чашка, добре меле каву, гарний дизайн, незвичайна форма чашки.	не виявив.	1	0
36885834	4	1	кавомолка зручна в користуванні	ціна	поки що не видно	0	0
39218325	1	1	повернув дану покупку!	жодної,хоча корпус сподобався	кава застрягає під ножами,і мотор зупиняється,якість зборки погана,через сек роботи сильно грієтся,великі крупинки кави лишаються після помелу	0	0
38445652	4	1	стильний вигляд, вживу краще ніж на фото .працює ,як і має працювати , нічого особливого.покриття корпусу прорезинене , але занадто марке	ціна	покриття марке	0	0
40139226	5	1	зірок	супер	немає	0	0
39907974	3	1	нормально працює. задоволена.			0	0
38763621	5	1	відповідає заявленій характеристиці.	доставка, якість		1	0
39474177	5	1	працює дуже добре і безвідмовно. не скажу що кожен день, але нема жодних зауважень. зручно, що є дві ємності, одна, наприклад, для кави, інша для спецій.	корпус металевий, відчуття якості в руках	наразі не помітив	0	0
40420314	5	1	якісний пристрій, ергономіка використання чудова. міцний корпус та потужний двигун. дуже задоволений даною покупкою.	хороший дизайн, якісний корпус, потужний двигун.	не виявив.	0	0
6060447	5	1	виконує свою функцію			0	1
39263145	3	1	як запасний варіант підійде. гарний предмет декору	цікавий дизайн, красивий предмет декору	механізм шестерень пластиковий	2	1
10172157	5	1	зручна в користуванні . є можливість скручувати кабель . залишились задоволені . дякуємо розетці	зручна в користуванні , гарний дизайн,	не має	3	2
28260368	4	1	загалом за ці гроші товар непоганий. та й виробник у мене викликає довіру.	дешевая, удобные функции	можливо не дуже висока швидкість, але поки вистачає для кави та льону . просто трішки довше меле.	0	0
14680093	5	0	кавомолка чудова. меле не тільки каву, а і цукор на пудру. тільки сталася у мене халепа побилася верхня кришка. може хтось підкаже де взяти чи замовити іншу.			0	0
24897975	5	0	користуюсь вже років!купувала для перемелення каш дитині .все супер!!!	всім задоволена .все витримує	не має	0	0
38981247	1	1	після включення в розетку вольт і декілька натисків на кнопку знизу кофемолки пішов білий дим. після цього більше ніяких ознак життя немає. молов каву. підкажіть як повернути кошти або відремонтувати по гарантії.	не встиг побачити	пропрацювала пів разу	0	0
33511461	5	0	кавомолку моя мама хотіла вже давно, от на день народження я її презентувала. ось тепер моя матуся не може натішитись цією крихіткою. якісна, працює вже понад рік, причому використовується більш ніж активно. зручна у використанні. нарікань на зручність її користування поки що не поступало приємна ціна. так як ціни на побутову техніку на даний час значно підвищились, то ціна на кавомолку russel hobbs можна вважати прийнятною. тому рекомендую її всім, друзям і родичам!	якість, ціна, комфорт	нема	0	2
33765303	4	1	при такій ціні досить непоганий варіант	потужна, можна молоти багато кави без проблем	дійсно помол не дрібний, в меленій каві присутні досить великі частинки, навіть і після двох повторних помолів	0	1
35776293	1	1	товар якби сказати пом'якше... жахливий. прийшовши мені на нову пошту я не оглядав бо якби цеж всетаки розетка і я її довіряю. но прийшовши додому і розвернувши товар я був здивований. весь він був у якись мілких подряпанах щей при цьому він вже був у експлуатації, кави там було повсюди повторяю як витягнув з упаковки . начепто я кошти відаю не за б у товар, а за новий. ну ладно з ти всім що він вже був у експлуатації і він у подряпанах. думаю гляну на його главну цінісь це помол. і тут знову фіаско. він нетещо не гріндить.., а як взяти зерно і роздусити пальцем і то буде краще. тобто помол не змінюється толку із нього нуль. тут я задумав вернути товар, але є така річ якщо хочеш повернути кошти із розетки то це велика проблема. і темпаче я недокажу що це не я його царапав чи що інше, і небуду мати як і товару так і грошей. коротко про те що я думаю краще візміть якись дешевий за грн. роторну кавомолау ніж оцю супермашину.	та якбиш вони були...	я промовчу	4	0
36102976	5	1	хороша річ. меле добре. є регулювання. симпатичний дизайн.			0	0
38571615	4	0	купив вже близько місяців поки, що нарікань немає. кофемолка працює справно. виглядає добре поки користуюся.	можна змінювати помол. легко використовувати. зручно чистити.	поки що не виявив.	0	0
37956698	5	1	багато хто пише що недостатньо дрібний помол, але найдрібніший помол з цієї кавомолки нічим не відрізняється від помолу в пачці меленої кави, лайфхак для любителів молоти каву в пудру знімаєте контейнер з меленою кавою і висипаєте його в верхній контейнер, мелете другий раз, профіт.	зовнішній вигляд, може молоти велику кількість зкререн, до великих порцій, помол достатньо дрібний для використання в кавомашині, жерновний тип кавомолки, ціна.	не виявлено	1	0
29582848	5	1	кавомолка чудова, а от продавцю негатианий відгук. товар приїхав брудний від кави, з явними слідами експлуатації.			1	1
22836337	5	1	підключаю до розетки безпосередньо перед тим, як молоти. і після включення, за замовчуванням, прилад пропонує молоти аж порцій. тож кожен раз доводиться натискати кнопку для вибору кількості порцій. а мені, частіше, треба одну чи дві. тож маємо клацати . чому було б не зробити за замовчуванням меншу кількість, або дати можливість програмувати?	стильний вигляд. все просто та зрозміло в керуванні. широкий діапазон ступінів помолу.	кількість чашок для помолу за замовчуванням порціям	4	0
18777702	5	1	для початку все влаштовуэ.я не можу зрівняти з дуже коштовними кофемолками, але поки все підходе .зручно, помол регулюється часом помола.тихо працює.доставка швидка.все акуратно ,нова пошта.	довольно тихо работает . помол нормальный средне мелкий.подходит и для турки и для кофемашины и даже для заварить в чашке .	поки не знайшла .	2	0
17940878	5	1	отримав кофемолку на другий день після замовлення, дякую розетці за оперативність. кофемолка супер, якісна збірка,приємний колір, тиха робота.	все подобається	поки немає	1	0
16220640	5	1	в роботі один рік все дуже подобається. мололи мак, каву, цукор. одним словом всі знущання витримала дуже задоволені.	маленька, потужна	незнайдено	1	0
33825016	5	1	чудова кавомолка, користуюсь вже місяць, мельть каву швидко, засипаю десь грам точно, і все чудово, мелю каву десь секунд , єдиний мінус, що кава перемелена збирається біля стінок кришки, а в цілому хороша кавомолка, класно виглядає, і є місце де сховати шнур, рекомендую	зручна, не сильно шумна	не знайшов	0	0
20828586	5	0	брала саме в цьому кольорі бо дешевша ,особистро для мене колір не має значення, все інше таке саме.працює поки тримаєш кнопку, та воно певно й краще, бо в інструкції пишуть щоб давати передих після секунд безперервної роботи.	потужна, тиха в роботі, крупність помолу залежить від часу роботи,прозора кришка, не включиться якщо немає кришки або погано закрита кришка.ціна супер.	поки не знайшла	0	0
20656604	4	1	зі своєю функцією впорується. був приємно здивований тихою роботою, особливо в порівнянні з блендером... виглядає стильно. приємна покупка за невеликі гроші.	ціна, добре меле, досить тихо працює, зовнішній вигляд	корпус дуже легко подряпати	2	0
20614506	5	1	вибирав за критеріями: ціна до грн, металевий корпус, потужність вище вт. у претенденти попала модель saturn st cm і невідомий мені раніше бренд magio mg , , , однакові за характеристиками, різниця тільки в кольорі . magio кращий конкурента за потужністю: проти вт у saturn і за конструкцією: окрема кнопка включення на корпусі надійніша за кнопку завязану на кришці, кришка фіксується і не потребує підтримування під час роботи. завдяки пластмасовому рельєфному ободку корпус зручно лягає в руку, зручна велика кнопка, провід живлення см. працює доволі тихо, кавові зерна меле без натуги, помол досить дрібний головне сипати зерна трішки більше половини. в кольорі "графіт" виглядає стильно і аристократично як предмет інтерєру, а не кухонна іграшка! рекомендую.	конструкція, потужність, малошумна, дизайн, колір "графіт".		8	0
20565142	5	1	хороша кавомолка за свої гроші. до цього користувався сатурном двічі зламалась. свої функції виконує на ура. виглядає круто. якісний сервіс від розетки. #моєрозпакування			5	0
22029385	5	1	потужна,виконує свою функцію без проблем,	достатньо тиха робота,дрібний помол,можна змотувати шнур	пока нема	0	0
22886537	3	1	нічого осоливого звичайна кавомолка	гарно виглядає, не дуже гучна, подрібнює задовільно	система замотування шнура не зручна, дуже довго йшла	2	2
22376625	5	0	купила тут кілька днів тому. поки всім задоволена. спробувала молоти не лише каву, а й цукор на пудру. все меле просто на порох.	тиха, меле не лише каву, займає мало місця. зручне і зрозуміле керування одна кнопка	поки не виявила	0	0
34946728	4	1	недоліків немає, молола каву та пудру і цілком задоволена ,дизайн класний, користуюсь тиждень	хороший товар	не виявила	0	0
34634080	1	0	гарна кавомолка, але тільки зовні. при першому перемолі все гаразд якщо не рахувати сильного нагрівання. другий перемол був останній ще й з димом, мабуть кавомолка з функцією підкопчування. віддали її назад на експертизу. дешевий китай, даремно очікували чуда.	зовнішній вигляд. змотується ел.шнур.	одноразова кавомолка.	4	1
35405207	5	1	досить тиха робота, потужний двигун. мелить поки що геть усе. але цукор не рекомендую. можна купувати пудру.	акційна ціна, металевий корпус, якісна збірка, місце для зберігання шнура живлення. досить великий об'єм чаші.	здається крихкою кришка. майбутнє виявитт недоліки.	1	0
35513413	5	1	дуже якісна і хороша. тихенько працює.			0	0
36164800	5	1	товар сподобався, користуємося з задоволенням, були застороги щодо фірми, але вони всі розвіялися. розетка продає якісний товар, гарантія є, якщо щось станеця, то я як покупець повністю захищений. головний висновок після х тижнів використяння: меле! саме так як повинна. #моєрозпакування			0	0
36144766	4	1	гарний помічник на кухні. крупи перемолює добре. каву треба молоти подовше,щоб була мілка фракція.	тиха, збільшена ємність, надійні матеріали	ціна	3	0
35979699	1	1	не включається взагалі.			2	0
36700363	5	0	розетка систематично не заповнює гарантійні талони!!! вже не перший раз стикаюся з даною проблемою. в чому справа?	зовнішній вигляд, якість матеріалів, не сильно шумить.	поки не виявлені.	5	0
37079555	5	1	пока все влаштовує дякую.	обслуговування, доставка, цена.	нет.	0	0
37825046	5	1	все працює. мотор працює тихо. рекомендую.	металевий корпус і прозора кришка	не знайшов	0	1
37502271	1	1	думала, що буде гарний відгук про товар, бо перше враження було приємним, а виявилося інакше. не пройшло і тижня, як отримала кавомолку, а вона вже не працює. при спробі змолоти каву, декілька секунд некоректної роботи, якимось начебто ривками, далі неприємний запах. відчувши його, вимкнула з розетки. знизу кавамолки пішов дим. після цього, звісно, повторно вмикати не наважилася. тепер буду отримувати досвід повернення обміну неякісного товару розетці. дуже неприяємно, починаючи від необхідності витрачати час на повернення, завершуючи дискомфортом від відсутності пристроя та, певно, купівлі іншого.	перше приємне враження: працює досить тихо, зручна у використанні, глибока ємність для кави, що майже виключає розсипання кави при відкритті кришки.	пропрацювала менше тиждня, в режимі роботи через день, якщо не більше.	3	1
38658591	4	1	поки працює. запах горілої проводки присутній постійно, може так і треба. в очікуванні, що скоро згорить...	вигляд гарний	запах горілої проводки	1	0
40042068	5	1	отримала вчора, поки дуже задоволена, металевий корпус, зручна,практична, не шумна, ціна супер, молола насіння льону, паро секунд і все готово. рекомендую	помірно шумна, шнур змотується	поки не виявила	0	0
39913692	5	1	чудова кавомолка за свої гроші. потужна, тихенько поацює, добре розмелює каву #моєрозпакування	ціна, надійний корпус	запах гуми під час перших запусків	0	0
39826692	4	0	довольна.	легка в користуванні.	немає.	0	0
40791206	5	1	поки працює добре, відносно тихо. за два тижня користування проблем не було.	.		0	0
40616792	5	0	батьки задоволені. мелють на ній і каву і спеції і сушені трави з городу.	ціна, дизайн, нержавійка.	бортик трошки заважає висипати змелену каву	0	0
40334070	5	1	супер! я очень довольна. рекомендую.	красивая, не шумная, проста в использовании!	нет!	0	0
38920731	5	1	все супер, працює чудово! задоволений на %. дякую розетці за хорошу ціну та якісний товар!			0	0
2206307	3	0	користуюся такою більше року. купила для того щоб молоти крупи дитині, не скажу що дуже задоволена, але не жалію що придбала.	не сильно шумить, не дорога, перемелює в порошок і каву,і крупи, і цукор на пудру, кабель ховається в корпус.	три рази за рік розбирали і чистили, тому що все потрапляє до мотора, за раз витрушували з поміж кабелів більше стакана залишків круп, недавно зламався включатель на кришці ненадійний.	5	0
21756777	3	1	купила цю кавомолку під враженням від гарних відгуків, але не дуже задоволена якістю товару. зовні вона симпатична, дріт зручно ховається всередину, компактна, має прозору кришку, але якість помолу дуже посередня. щоб змолоти тверду каву, треба мати неабияке терпіння, взагалі з твердими продуктами кавомолка не справляється корінь куркуми не змолола, наприклад, зовсім . якщо зернята кави більш м'які, є шанс отримати мелену каву кращої якості але для рівномірності помолу все ж доводиться молоти довше . коли знімаєш кришку, кава розсипається. ручка, що тисне на кнопку, зроблена з тонкої пластмаси, виглядає вкрай ненадійно. один раз вона вже відлітала й губилася. як підсумок, скажу, що за свої гроші товар прийнятний, але наступного разу оберу щось якісніше й, очевидно, дорожче.	низька ціна, дріт ховається всередину корпусу, симпатичний дизайн	невелика потужність, один режим, ненадійна кнопка	0	1
38684265	5	1	відмінно працює	у міру тиха, проте доволі потужна	поки що не знайшли	0	0
27260688	5	1	поки все нормально, на таку ціну я задоволена. молола кавові зерна, коріандр та перець	ціна	не знайшла	0	0
18015446	2	0	працювала два роки обіцяну гарантію . дружина молола цукор на пудру, я каву : . із суттєвих недоліків сильний запах дешевої пласмаси, коли її розбирав із деталей двигуна. згоріла на днях. більше таку купувати не буду.	ціна	запах	1	2
18180914	5	1	чудова річ за свої гроші	співвідношення ціна якість чудове. свою роботу виконує без проблем.	не виявлено	2	0
21708097	4	1	замовив ще на початку вересня, працює чудово, перемолола вже майже кг кави. ставлю тільки за не повну комплектацію, відсутні були кісточька та мірна ложка. а так все влаштовує.	помірна ціна		1	0
20914159	1	1	купив даний товар три місяці тому і не користувався нею не було потреби до сьогодні. пропрацювала приблизно півтори хвилини, після чого задимілась та перестала працювати. понесу здавати по гарантії побачу що скажуть.		низька якість	1	3
25687135	5	1	покупкою задоволений	працює тихо, приємний дизайн, місткий бункер, низька ціна.	щоб був дрібний помел, потрібно довше на декілька секунд молоти ніж на інших.	1	0
26369799	1	1	через півтора два місяці згоріла, не несли в сервіс центр, зважаючи на ціну, не вартувало зусиль, розраховувах що пропрацює максимум міс., виявилось набагато гірше	ціна	неякісна	0	0
28219280	5	1	працює дуже добре	тихо працює	немає	0	0
28059032	3	1	як на таку ціну то й не варто придиратись, але бачивши інші кавомолки за цю ціну недоліки таки є: . кавомолка йорзає по столу, немає резинових ніжок . кришечка дійсно не щільно прилягає, і після її зняття висипається частина змеленого . кришка не фіксується, так як і при перевернені кавомолки випадає може розбитись об плитку на кухні	меле, меле досить мілко якщо треба, ціна якість	крищечка	0	0
29251152	5	1	за свої гроші хороша кавомолка.	ціна якість	немає резинових ніжок ковзається по столі , кришечка не щільно прилягає, і після її зняття висипається частина змеленого, на вигляд хлюпенька кнопка вмикання	0	1
28875280	4	1	при правильній експлуатації виконує свої задачі без проблем. за цю ціну очікувати чогось більшого не варто.	з помолом кави справляється. хоча для отримання дрібного помолу, потрібно досить довго крутити. ціна адекватна	легко перегріти. для отримання тонкого помолу, потрібно більше часу, що веде до перегріву. під час перегріву з'являється запах гореної проводки, яким пізніше пахне кава.	1	0
28437320	4	1	все задовольнило, хоча спочатку був неприємний запах від кришки, але потім розвіявся.	ціна. добре виконує свою функцію.	запах від кришки	1	0
30423264	5	0	користуюсь вже півроку, каву мене чудово. пробувала молоти крупи для маленької дитини гречку,рис також без проблем. в комплекті є зручна кісточка для чистки.	чудова ціна	немає	1	0
31640678	5	1	як за таку ціну то дуже добрий користуюся щодня.	відмінний товар	немає	1	0
31520230	4	1	компактний, каву меле нормально. покупкою задоволена	компактний	поки не знайдено	1	1
33168384	4	1	на свою вартість кавомолка непогана. користуюсь близько місяця. трохи низька потужність.	доступна ціна.	низька потужність.	2	0
33847648	4	1	сподобалась дружині, свою фукцію виконує, для нас в самий раз. мелемо тільки каву, бо раніш спортили декілька кофемолок через те, що мололи все що хотіли.	ціна якість		1	0
33848968	2	1	після першого ж дня роботи слід міняти прозору кришку через наявність на ній тріщин. думаю дізнатись, чи продаються комплектуючі зокрема кришка окремо і скільки це коштує, іншого разу купувати не буду	низька ціна, зовнішній компактний вигляд	після першого дня роботи з"явились тріщина на пластиковій прозорій кришці внизу кришки від ударів зерен кави при помолі, я думаю. а можливло просто неякісний пластик	2	0
36015770	4	1	до товару зауважень нема. одне тільки не відповідало очікуванням замовляв чорного кольору, а отримав білого.		нема	0	0
37015757	5	1	за свою ціну вистачає з головою.	дешево		0	0
36716078	5	1	задоволений кофемолкою, можливо, хотілось би більше обертів,	повністю відповідає характеристиці, вартості.	відсутні	0	0
25415887	1	1	купила на подарунок, і відвезла у інше місто, а так би повернула %. жахлива кавомолка, дуже важко натискається кнопка, дуже довго треба тримати, палець аж болить. помол крупний, дрібно не змелює. не рекомендую, це щось жахливе	красива	дуже крупний помол, важко натискається кнопка	0	0
14943630	4	1	в цілому задоволений покупкою, бо шукав оптимальне поєднання між ціною, об`ємом та потужністю. і начебто це самий той варіант. інші моделі вибиваються із ряду: або дорогі, або мала ємкість, або мала потужність.	купив, оплатив, швидко поштою отримав. нормально меле. потужна. помол виходить не такий дрібний, як фабричний, але саме те, що треба для турки.	закороткий шнур. надто короткий. я таких коротких шнурів до побутових електроприладів ще не бачив. не міряв, але приблизно сантиметрів . добре, що маю розетку прямо біля стола, а то мусив би користуватися подовжувачем, що не дуже зручно.	5	0
20695748	3	1	підходящий бюджетний варіант для тих людей, яким не страшно трохи мороки кожен раз, а зайву тисячу гривень платити не хочеться. каву кавомолка меле чудово.	бюджетна, можна варіювати розмір помолу, регулюючи час, який кава мелеться.	дрібно перемелена кава прилипає до стінок і кришки і комкується, доводиться обережно її відділяти, щоб висипати в чашку. висипати каву дуже незручно, майже завжди трохи помолу розсипається на стіл.	0	0
23352633	3	0	кавомолці вже роки працює безперебійно щодня мелемо каву. повністю виконує призначену функцію.	добрий помол кави, досить дрібно	кришка не згучно закривати, легко зламати	0	0
9021625	4	1	коли пристосуєшься, то й з кришкою проблем нема	якісна збірка, достатня потужність, цікавий дізайн	незручна фіксація кришки	0	0
19149151	3	1	працює. кавові зерна перемелює чудово			0	0
15789270	5	1	товаром дуже задоволений. зі своїми функціями справляється на всі	ціна, дизайн, компактність	не виявив	0	0
19991133	5	1	для своєї ціни дуже добротна кофемолка.	чудовий помол.	не виявлено	0	0
8021662	4	1	простий, працює норм	контейнер для стаканчиків	відсутня захисна стінка позаду	0	0
32696040	5	1	норм кулер за адекватну ціну. свої функції виконує. пластик вроді теж як якісний. все влаштовує.	все влаштовує поки	не виявлено	0	0
40553348	4	1	вперше попався такий хамський водій, який не попередивши як завжди хочаб за хв, подзвонив щоб я спускався.		поцарапана поверхня, відсутнє кріплення до підлоги.	0	0
22563449	5	1	нормальний, недоліків не знайшов, місяці "пальот нармальний"			0	0
26798327	4	0	купили в офіс. дуже зручний. користуємось вже майже місяць, нарікань немає.	зручний у використанні, "плюс" за наявність шафки, стильно виглядає.	не знайшли	0	0
31396374	5	1	користуюсь місяці, літом охолоджує воду чудово. офіс людини, справляється.	швидко охолоджує	в комплекті відсутній клапан для бутля	1	0
28428648	5	1	центральний штир на який встановлюється бутиль виготовлений таким чином що важко виймати бутиль.	невеличкий, зручний, гарненький	центральний штир на який встановлюється бутиль виготовлений таким чином що важко виймати бутиль.	0	0
